image_id,source_url,download_url,license,author,country,region,city,capture_context,damage_labels,split,license_ok,privacy_checked,notes
commons_18073284,https://commons.wikimedia.org/wiki/File:%D0%A3%D0%BB.%D0%A1%D0%BB%D0%B0%D0%B2%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%B3.%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B4%D0%B0%D1%80.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4b/%D0%A3%D0%BB.%D0%A1%D0%BB%D0%B0%D0%B2%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%B3.%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B4%D0%B0%D1%80.jpg,CC-BY-SA-3.0,ЧистяковСергей,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,Collected from Category:Roads in Kazakhstan Commons title: File:Ул.Славгородская г.Павлодар.jpg MIME: image/jpeg Privacy review still required before publication.
commons_56138713,"https://commons.wikimedia.org/wiki/File:Kyzylasker,_Kazakhstan_-_panoramio_(10).jpg",https://upload.wikimedia.org/wikipedia/commons/4/4f/Kyzylasker%2C_Kazakhstan_-_panoramio_%2810%29.jpg,CC-BY-SA-3.0,OlzhassO,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,"Collected from Category:Roads in Kazakhstan Commons title: File:Kyzylasker, Kazakhstan - panoramio (10).jpg MIME: image/jpeg Privacy review still required before publication."
commons_56138729,"https://commons.wikimedia.org/wiki/File:Kyzylasker,_Kazakhstan_-_panoramio_(11).jpg",https://upload.wikimedia.org/wikipedia/commons/a/a0/Kyzylasker%2C_Kazakhstan_-_panoramio_%2811%29.jpg,CC-BY-SA-3.0,OlzhassO,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,"Collected from Category:Roads in Kazakhstan Commons title: File:Kyzylasker, Kazakhstan - panoramio (11).jpg MIME: image/jpeg Privacy review still required before publication."
commons_56138703,"https://commons.wikimedia.org/wiki/File:Kyzylasker,_Kazakhstan_-_panoramio_(9).jpg",https://upload.wikimedia.org/wikipedia/commons/d/dc/Kyzylasker%2C_Kazakhstan_-_panoramio_%289%29.jpg,CC-BY-SA-3.0,OlzhassO,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,"Collected from Category:Roads in Kazakhstan Commons title: File:Kyzylasker, Kazakhstan - panoramio (9).jpg MIME: image/jpeg Privacy review still required before publication."
commons_97204688,https://commons.wikimedia.org/wiki/File:%D0%91%D0%BE%D1%82%D0%B0%D2%9B%D0%B0%D1%80%D0%B0_%D2%9B%D0%BE%D1%80%D2%93%D0%B0%D0%BD%D1%8B.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1d/%D0%91%D0%BE%D1%82%D0%B0%D2%9B%D0%B0%D1%80%D0%B0_%D2%9B%D0%BE%D1%80%D2%93%D0%B0%D0%BD%D1%8B.jpg,CC-BY-SA-4.0,Master lpc,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,Collected from Category:Roads in Kazakhstan Commons title: File:Ботақара қорғаны.jpg MIME: image/jpeg Privacy review still required before publication.
commons_133729549,https://commons.wikimedia.org/wiki/File:%D0%A1%D0%B0%D0%B9%D1%80%D0%B0%D0%BC_%D1%83%D0%B3%D0%B0%D0%BC.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ae/%D0%A1%D0%B0%D0%B9%D1%80%D0%B0%D0%BC_%D1%83%D0%B3%D0%B0%D0%BC.jpg,CC-BY-SA-4.0,Bake2023,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,Collected from Category:Roads in Kazakhstan Commons title: File:Сайрам угам.jpg MIME: image/jpeg Privacy review still required before publication.
commons_15976104,https://commons.wikimedia.org/wiki/File:%D0%A1%D1%82%D0%B5%D0%BB%D0%B0_%D0%90%D0%BA%D1%82%D0%B0%D1%83.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b1/%D0%A1%D1%82%D0%B5%D0%BB%D0%B0_%D0%90%D0%BA%D1%82%D0%B0%D1%83.jpg,CC-BY-SA-3.0,Kamarovo,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,Collected from Category:Roads in Kazakhstan Commons title: File:Стела Актау.jpg MIME: image/jpeg Privacy review still required before publication.
mapillary_788887638417536,https://www.mapillary.com/app/?pKey=788887638417536,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_eOdhdEG-wF4Bdloy5xYOnHfmFjd41KscW4gfWfLOnzf3opRu223itluhY3B7cUvrN02uRXK2MH3KF-4AduPCzujXkZcWz_RANsJynSGrITXSOEacLANYBgzpypfd6xD2Ma7IoT0iN_O6QDyYl4w?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=PrAz_yHZReZ8XR3cOnV7iQ&_nc_oc=AdpEUSXmM53Q2hmDO4KXyqbtdTW2Pp-6cu5B4QdyE99tuSMA-XeGufhwibur6mM8IM8&ccb=10-5&oh=00_Af6n6PnsvCcwi3rzT8cu4g6gisLfXsRk0rl3HqLEBfEdHw&oe=6A282416&_nc_sid=201bca,CC-BY-SA-4.0,ldenisn (Mapillary user 106963601536681),Kazakhstan,,almaty,"mapillary;city:almaty;captured_at:2018-07-08;is_pano:false;bbox:76.740000,43.150000,77.080000,43.360000;lonlat:76.766823,43.173390",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_854260811854688,https://www.mapillary.com/app/?pKey=854260811854688,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_AE8GhkG3RC_Cb_arvrOKvX4XlChXzNw2OMbVH0ZAu7GP5NYLRs37aX1gODkheJPDrCBNLY9kd2W7XqjpmbbCkaMzRCYsuI72G55bGHZ1tG1YcqazpLN-GmVnY10nX6ae9pHvZBgmFXPKjUDMd3w?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=PrAz_yHZReZ8XR3cOnV7iQ&_nc_oc=AdpD41zOr4hi9xbhci6gZwSEa24a7pM40QP9mpB8st-aVTeQW4_-_mmv5W1wKJ7QdgM&ccb=10-5&oh=00_Af7qJmtX7RUsqv2Eycma4MUBh3DkoR4Yr04FPJhd8zbYvA&oe=6A28327F&_nc_sid=201bca,CC-BY-SA-4.0,ldenisn (Mapillary user 106963601536681),Kazakhstan,,almaty,"mapillary;city:almaty;captured_at:2018-07-08;is_pano:false;bbox:76.740000,43.150000,77.080000,43.360000;lonlat:76.774783,43.171300",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_506127900818911,https://www.mapillary.com/app/?pKey=506127900818911,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_XY60ASV0za3e4-tYevM0PRbaVyRqeYrVkqIlvMKSWozBogpMFPUWSsf1QXhTLAhfDfyHm2ZqvycdXz69DjmtZI3UEOUcEN9teAhBuXOGoiJeRqR9WCMvA3d9X8S3zDz4eDboVxksw356Pko9yfQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=lAf0Krl2s2UHzNkg1aR_ow&_nc_oc=Adr0l-ycvex4BbWzgWsjQWh9q_neMbdVsBoZNdx_MK_LMSi7m1S8Vutxl7TOoezHMbg&ccb=10-5&oh=00_Af592BGikixyiS0hDTI2kMJjbRUGrjl9987JJdCfqqNtKg&oe=6A283B24&_nc_sid=201bca,CC-BY-SA-4.0,ldenisn (Mapillary user 106963601536681),Kazakhstan,,almaty,"mapillary;city:almaty;captured_at:2018-07-08;is_pano:false;bbox:76.740000,43.150000,77.080000,43.360000;lonlat:76.773383,43.171061",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_1116367272198801,https://www.mapillary.com/app/?pKey=1116367272198801,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8hRLXSRugujiab5MSsenG41u6l_QhxVY1o8_GWTGLW5PAGg_VcKU1f5StP8mKzM55yfYe36nWoKsrllZZvS-YZvG0P954QyzoWgpc9RjEEN_jOR1LqGmKpmUsleTypoUs_k9TIaZHxJUVVQuIyHA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=9C8VEdL5B3asLWVw85kP0Q&_nc_oc=AdoWFAzaGxaevsEZOuiwkvaP6jPeC3bZUYJ-bc0qS48PtcjjldlxtOdXr_wC0NfjnwY&ccb=10-5&oh=00_Af6MA0pF_Cgt16kUf6sw0zUyBYNvbd4Xmj5ZZlbm0kKX9g&oe=6A284044&_nc_sid=201bca,CC-BY-SA-4.0,ldenisn (Mapillary user 106963601536681),Kazakhstan,,almaty,"mapillary;city:almaty;captured_at:2018-07-08;is_pano:false;bbox:76.740000,43.150000,77.080000,43.360000;lonlat:76.779279,43.172759",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_373526257404038,https://www.mapillary.com/app/?pKey=373526257404038,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8TTP7hGi81-XKFNRc8f0x18La0xdQRKRn_BAeTcNH3cVit-aIg0E-lhelBbGb195IAGXAaTI0fnnpkFJYfsMPtNhLmD6bNtl3ce8VdPd6kka8GyP4Cy8HtUBF4s-hOPj6Sd6WKzBW-_tUMm3diNw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=9C8VEdL5B3asLWVw85kP0Q&_nc_oc=AdoIutuoqLv5skmPU3Y0hA3R2xnB2ZJoX63wkVA0qdvYXwomeCOrFAoRXjBRa3jqwYw&ccb=10-5&oh=00_Af7PkFnigmBs460hZiOjyPKQjEDdqHlAAy_PbkRdKR3IEQ&oe=6A284275&_nc_sid=201bca,CC-BY-SA-4.0,ldenisn (Mapillary user 106963601536681),Kazakhstan,,almaty,"mapillary;city:almaty;captured_at:2018-07-08;is_pano:false;bbox:76.740000,43.150000,77.080000,43.360000;lonlat:76.779518,43.172886",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_317719823194845,https://www.mapillary.com/app/?pKey=317719823194845,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_jFA9fJsNWPr40KqullLZ6xZvTZZHDZM_UzBYbPhaEo-Az6fALoU0Izc7fIqOFtiJjr9aLQOI5GP9kTRo-BSdH9a7fVMVPP9tRq1F4ZVUPD-E9_2I-8Z1ixPGwh-bzRg-U8rpvgl9fwmoNZW1QFg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=9C8VEdL5B3asLWVw85kP0Q&_nc_oc=AdqvDjmsmec3iPM2AugB5l4ju_QOjUrXda0Y4_N3e83qct3JkgbFLLaFqyX2IkV1_Y4&ccb=10-5&oh=00_Af6dhqkG5Jo6c45PGjhJw3eSu15BS8WXM8c-vygkPpx0Pg&oe=6A282F7E&_nc_sid=201bca,CC-BY-SA-4.0,ldenisn (Mapillary user 106963601536681),Kazakhstan,,almaty,"mapillary;city:almaty;captured_at:2018-07-08;is_pano:false;bbox:76.740000,43.150000,77.080000,43.360000;lonlat:76.779381,43.172794",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_1148084252378729,https://www.mapillary.com/app/?pKey=1148084252378729,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_IpylnrmgGfhLJmA2nujRAdikPkjmKNNxi6mrwFtTjeUkX0oJ6vDwXsn86DBcUCQqsIsZw_EmySot02OnTiQ5qsCvosoOZ9wUnHRDgYxogHQQRui6wxCqF9pCcdxem1JE3Vj5dyKUxCfw1tPR25A?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=PrAz_yHZReZ8XR3cOnV7iQ&_nc_oc=AdonIplnx1jS4l5kDSu-alh7nfi_G3b14Ikps7d3JRfgtr--LwtleCBIlfQhhqJb0R0&ccb=10-5&oh=00_Af4ZkaZ7PxJePqmy_eEFCcXrO8wH2wnjENBnlllbRdyQbA&oe=6A282B14&_nc_sid=201bca,CC-BY-SA-4.0,ldenisn (Mapillary user 106963601536681),Kazakhstan,,almaty,"mapillary;city:almaty;captured_at:2018-07-08;is_pano:false;bbox:76.740000,43.150000,77.080000,43.360000;lonlat:76.774646,43.171252",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_509714200165463,https://www.mapillary.com/app/?pKey=509714200165463,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_FGN0Ot-4jzrEi9K7Xy46mphIJdw3foVUPn2yaHvY4S7ORMHvDNjzCRB2m_cnNfY5Ps-4oI8oXRAqbayS9GSgjgArCOAkMkHEyipb1uUYJLHeQggb9blH1rG5JlkiV1UqmpGbPFnnrZ1_e-JEoEw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=PrAz_yHZReZ8XR3cOnV7iQ&_nc_oc=AdrszopQRUeMzn8h_3ci-0yglnZvqvJIcMmuIYlmy2Y_kmdngJQenXcFh3oriq6YMYc&ccb=10-5&oh=00_Af6DufgW_6A7qXkkOt4YKV-K55CnxIwx6OLlra9f7feGWQ&oe=6A28344A&_nc_sid=201bca,CC-BY-SA-4.0,ldenisn (Mapillary user 106963601536681),Kazakhstan,,almaty,"mapillary;city:almaty;captured_at:2018-07-08;is_pano:false;bbox:76.740000,43.150000,77.080000,43.360000;lonlat:76.765438,43.173867",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_462424494848414,https://www.mapillary.com/app/?pKey=462424494848414,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9hrlYFaKJHYwxrLTucTQTu7yy4bzc_h8Kr8VRpf9oUl0RSTWEbdGW43z4m5D612KkbxZuBh76Z94_COdRdc55oM1l9MVOPQ3LHi3nbQ0v1WTfQsexuf5_F_zULozl0aCZNLCYrrohAq26xXYpjtns?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=9C8VEdL5B3asLWVw85kP0Q&_nc_oc=AdqZzugAUuvLRNeqY30qc0wekSyuOB7MwHug2P8WvELSI4WYEg5wKOmAIwehHegD3pQ&ccb=10-5&oh=00_Af6gf1gn7VpFazyufA92xxoYU1vYRtWYEPZnZ4linUiqmw&oe=6A281366&_nc_sid=201bca,CC-BY-SA-4.0,ldenisn (Mapillary user 106963601536681),Kazakhstan,,almaty,"mapillary;city:almaty;captured_at:2018-07-08;is_pano:false;bbox:76.740000,43.150000,77.080000,43.360000;lonlat:76.773273,43.171126",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_1051697818693744,https://www.mapillary.com/app/?pKey=1051697818693744,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8CopGw0Lm45TsS9axeTuGGU8nrkUAcYBwkEANfUBXT-EsCR80IAk25wTdRggeoqjo_sT1gynCtepfWEC62ZEBS2fb3KItZ8ct54XtPeA58IlIrx3P5GW0XyP6i6Fg5LAiCWos0f15oFRoVlx5HEHQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=9C8VEdL5B3asLWVw85kP0Q&_nc_oc=Adr6Wbj0hY2Lzk97Ke5R14CFpr7nDN8iQYHXaPa-2IcnjCPKLxRckybI75bB8KN5wco&ccb=10-6&oh=00_Af5iG8LEwIXof9q0oGHhsU6v3eq5nEZlNq2me1pjXN4VyA&oe=6A282E9C&_nc_sid=201bca,CC-BY-SA-4.0,ldenisn (Mapillary user 106963601536681),Kazakhstan,,almaty,"mapillary;city:almaty;captured_at:2018-07-08;is_pano:false;bbox:76.740000,43.150000,77.080000,43.360000;lonlat:76.773110,43.171118",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_186378263337718,https://www.mapillary.com/app/?pKey=186378263337718,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8GrZklwvSRcGG5u0D5fglGEkK2xqOdgaNGsrrTo-7M3J9udkp0zSJeWSlDE7d3D37pJXcXhpq8MuWvBEjWnkBhwFq_ShusbR8BL7oyJmIEv8iOv77csMf4t9oq-Yf3tBhDz_aULdQyox7dHPbap6o?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=lAf0Krl2s2UHzNkg1aR_ow&_nc_oc=AdoD7kvScYdk13rAZ_QjOYQL0TEsblKC9NaC8y5FGNssqU4FxGIKQ0R4wzkFoTuht3s&ccb=10-5&oh=00_Af5zqsQJip01FGrq_JdVAMzSSeRRWZmO2gYDBm6g8SYQlA&oe=6A2830C6&_nc_sid=201bca,CC-BY-SA-4.0,ldenisn (Mapillary user 106963601536681),Kazakhstan,,almaty,"mapillary;city:almaty;captured_at:2018-07-08;is_pano:false;bbox:76.740000,43.150000,77.080000,43.360000;lonlat:76.778318,43.172375",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_967748227319463,https://www.mapillary.com/app/?pKey=967748227319463,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An93E5u9eXBFTiSHtimJnMvCwUerR2nL1KuG1flqdQXfwpqvkPQh1GLo5Z7RFCWNaFoOiZSuhZGbdAkZnaacxvWBnWNursHa_iva_zHDrNg02XI4nbPb1WHd2FTfOHP_SFX1yvYvhKwODJNwBXnntw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=PrAz_yHZReZ8XR3cOnV7iQ&_nc_oc=Adpxw5E9x_chlGVDnLEv5X-sXg_r25UWk3kIJVKBjqzmetoRalj5NX-Ltxs7gSW0TY0&ccb=10-5&oh=00_Af4ATOTiq1pI9rBLxjvpkyp_OR5mY2tbXjFspe_WksmmYA&oe=6A280E96&_nc_sid=201bca,CC-BY-SA-4.0,ldenisn (Mapillary user 106963601536681),Kazakhstan,,almaty,"mapillary;city:almaty;captured_at:2018-07-08;is_pano:false;bbox:76.740000,43.150000,77.080000,43.360000;lonlat:76.764997,43.174035",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_175072007838108,https://www.mapillary.com/app/?pKey=175072007838108,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An8H9yxmX4TWFsuW7mDbDE29pOkhoESSEHMgDuBrxoTBFW9tKGR2A3YsRtvgSTycAbJvfqM5HMcgXp5_ksvEcGFmQQlCvIi7NiJ3oTJohe6_r_0t_IKpy_V_9eNcCQMvH0DAkzZcS9ImYfgQ1ARWL3w?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=lAf0Krl2s2UHzNkg1aR_ow&_nc_oc=Adr9Qm_jG9aEB4YPYlxvwExT_aiBsaLZalZ1ubq8hHaHO54MmXM5O1A06Y0WIRllMjg&ccb=10-5&oh=00_Af7UPUOlff9J4S7Xa-B_eqLJ_tSEoYeK5NpWjfeFTN41pg&oe=6A282186&_nc_sid=201bca,CC-BY-SA-4.0,ldenisn (Mapillary user 106963601536681),Kazakhstan,,almaty,"mapillary;city:almaty;captured_at:2018-07-08;is_pano:false;bbox:76.740000,43.150000,77.080000,43.360000;lonlat:76.778114,43.172356",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_468134324298248,https://www.mapillary.com/app/?pKey=468134324298248,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An-giEIgTjoqqRaJGA_RPOUlPlKmE8GplG6OF9irdeaQRJ3ICbBZ8Ae1LZ_ynb7hRRsaK6AiTLTHNgeUluG6-0GrxydOu5aCbhi5TPdiOIaEaa6dj6J01H2Eugjqem8tiVKIA4JxFF0PTAakbY-FNQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=PrAz_yHZReZ8XR3cOnV7iQ&_nc_oc=Adp3ogHL5H5vwNXd9f09dVkKHpXObu9T1EALg2NN66JqG7lYBIXlQvyyyjiq0l4d0KY&ccb=10-5&oh=00_Af7wrtWY5SvpxaPCqE_V8UJBleU-Wxaqy9buMsHoGwyygw&oe=6A2825CF&_nc_sid=201bca,CC-BY-SA-4.0,ldenisn (Mapillary user 106963601536681),Kazakhstan,,almaty,"mapillary;city:almaty;captured_at:2018-07-08;is_pano:false;bbox:76.740000,43.150000,77.080000,43.360000;lonlat:76.765945,43.173679",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_196484592194920,https://www.mapillary.com/app/?pKey=196484592194920,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_gRcZyF3lqwqyBoyhQg77psPv0_rXx-SkJ_gTh3R59W0aJXJ1-gi-5wJtyQ9jct5VZghT-Dp-1zZTHqIn3-HakKc7Ye-KSMH3qpCxIpL7wPI1EllgcIpa67ZL4ETfTuhcgDBzGGjC-rPFFHJWsVw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=9C8VEdL5B3asLWVw85kP0Q&_nc_oc=AdrY2trsz2YVyK7RpeJwB5A18R1XjtdgYIz7ahn9UF93iKMFLvDewagtp6mngkKPSNA&ccb=10-6&oh=00_Af50yz5bfezqHqQ8Jt-vcqs0RYt2J6hCYrBxhj4kJvjSGw&oe=6A28320E&_nc_sid=201bca,CC-BY-SA-4.0,ldenisn (Mapillary user 106963601536681),Kazakhstan,,almaty,"mapillary;city:almaty;captured_at:2018-07-08;is_pano:false;bbox:76.740000,43.150000,77.080000,43.360000;lonlat:76.776244,43.171882",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_796928464270946,https://www.mapillary.com/app/?pKey=796928464270946,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9sPtaKbCYDkyXqPVax3232Tx0afsG_xMr5TaReK5eGzuDZ5EvfJp_vbTncQXDhOY04jO8U06Ipmo8c3XL5x4cuByF5sF6-i6RfP93nzjZpAQoEKMhhfv5XrGuZCaaCNXaVDgprNWZZ-aKpCF26Yqs?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=PrAz_yHZReZ8XR3cOnV7iQ&_nc_oc=Adoh10d2kL_Gti9M_358mwzY284WU8BdmaCzoCE-ddvD78Kkftzh6juoVXA9E49aJrc&ccb=10-5&oh=00_Af7jOiBlKHZFUDJBgh4OBr3dzyj9XK_qPEXU9tL3eY6s2A&oe=6A282C42&_nc_sid=201bca,CC-BY-SA-4.0,ldenisn (Mapillary user 106963601536681),Kazakhstan,,almaty,"mapillary;city:almaty;captured_at:2018-07-08;is_pano:false;bbox:76.740000,43.150000,77.080000,43.360000;lonlat:76.765284,43.173935",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_3912132885550693,https://www.mapillary.com/app/?pKey=3912132885550693,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_QzTG9WacDi5rW75YS_Y__s7SR0oeQCGJ6XTusxkWIHmS7-RB9-eRqRxgSuuh6_qklYg_udHR2dSSq0Wcoi_oIs8PUuJjGFrAGEvCadvQjykG69NI6cMmPFc6A9WgcCkcTJa7ETEQxQATMJzA_Qik?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=9C8VEdL5B3asLWVw85kP0Q&_nc_oc=Adq2rFVR-tO72_tH3u3ENPOHJPQOpH4WFETPmtMYVzGOvDuKZtW_l4_apJccaAdx8aU&ccb=10-5&oh=00_Af7tM5FP9zilN9oxIet3Iwol3PJaIf3PL4CgDiLsZJAxsg&oe=6A283DA8&_nc_sid=201bca,CC-BY-SA-4.0,ldenisn (Mapillary user 106963601536681),Kazakhstan,,almaty,"mapillary;city:almaty;captured_at:2018-07-08;is_pano:false;bbox:76.740000,43.150000,77.080000,43.360000;lonlat:76.768071,43.173003",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_112028010949130,https://www.mapillary.com/app/?pKey=112028010949130,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An9yjm2Y9wNOi9T7fpFC6Zr2dRR6-2CC0yAXp2ePlC4N04amsA84Bzo7ndVMZkrwFZHi2YFYMbKQyu_8VthI5D558IyYu1QYCv3c4sMG3mjLEy2zOML_KdOS3DlvjQe_2vwU6MFcLFX13odd-5wlbVY?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=TVHzWVWBMiRpxOPUHBewqw&_nc_oc=Adqn0yN3oAdC4qE6tR-bsPUxk_FtdDRdt0CeCDjPQ1q5Z1eXG8hZ0aYDjMRhTQyOegM&ccb=10-5&oh=00_Af5GzAk-_dSxtXIihk_B91oF3rOk3yaZjn_Iqvssr1vdgg&oe=6A284331&_nc_sid=201bca,CC-BY-SA-4.0,ldenisn (Mapillary user 106963601536681),Kazakhstan,,almaty,"mapillary;city:almaty;captured_at:2018-07-08;is_pano:false;bbox:76.740000,43.150000,77.080000,43.360000;lonlat:76.790248,43.174982",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
mapillary_467757334325423,https://www.mapillary.com/app/?pKey=467757334325423,https://scontent.fala4-2.fna.fbcdn.net/m1/v/t6/An_Dtfmvai8y_mWrbCR360i_UjqqTDdSqfucz7TuzmE0_9bFaEWUwut2yS4v5X3zZydSKb9gMmKPWiDgUJQUsGqPMY0jd-escM6zCNfWmkVr2QZqim9yMHiSNb0tTsp-SmGiqkxmJdgbAKGjnXuOZw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=TVHzWVWBMiRpxOPUHBewqw&_nc_oc=Adoyqa4SBJAsSGdzO7jIQhPWbfOjWGp1mu1UZjkf4V29Ty683759ocJQxQRkmXGS9fI&ccb=10-5&oh=00_Af6LqslS4ZWEnlZaq81W54pAh-0ex1V0U_80LeKJE5efyQ&oe=6A283338&_nc_sid=201bca,CC-BY-SA-4.0,ldenisn (Mapillary user 106963601536681),Kazakhstan,,almaty,"mapillary;city:almaty;captured_at:2018-07-08;is_pano:false;bbox:76.740000,43.150000,77.080000,43.360000;lonlat:76.788014,43.174772",unknown,,true,false,Collected from Mapillary API. Mapillary states imagery is shared under CC-BY-SA; attribution and share-alike obligations apply. Privacy review still required before publication or export.
